WKT,id,order_number,sos,sos_new,on_street,from_street,to_street,smo_code,sign_description,size_description,facing_direction_type,arrow_points,distance_from_intersection,smo_category,smo_subtype,last_work_date,notes
"POINT (-73.9603709365586 40.7998937849721)","12054173",S-01450062,S,"[ ""S"", ""South side"" ]",WEST  108 STREET,MANHATTAN AVENUE,CENTRAL PARK WEST,PS-12B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM <-> ,018 X 012,,,"49",parking,Street Cleaning,2017/08/18,
"POINT (-73.9599661396958 40.7997240699115)","12054175",S-01450062,S,"[ ""S"", ""South side"" ]",WEST  108 STREET,MANHATTAN AVENUE,CENTRAL PARK WEST,PS-2GA,NO PARKING ANYTIME --> ,018 X 012,,West,"177",parking,No Parking (Non-ASP),2017/08/18,SOUTHERN BAPTIST CHURCH
"POINT (-73.9601811877722 40.799814231215)","12054174",S-01450062,S,"[ ""S"", ""South side"" ]",WEST  108 STREET,MANHATTAN AVENUE,CENTRAL PARK WEST,PS-12BA,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM --> ,018 X 012,,West,"109",parking,Street Cleaning,2017/08/18,
"POINT (-73.9617685793105 40.7978974494747)","12054311",S-01450072,S,"[ ""S"", ""South side"" ]",WEST  105 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,PS-12BA,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM --> ,018 X 012,,East,"395",parking,Street Cleaning,2020/06/24,
"POINT (-73.961422952148 40.7976974017002)","12054310",S-01450072,S,"[ ""S"", ""South side"" ]",WEST  105 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,PS-12B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM <-> ,018 X 012,,,"249",parking,Street Cleaning,2020/06/24,
"POINT (-73.9862224982081 40.7739418796572)","11087240",S-01345190,N,"[ ""N"", ""North side"" ]",WEST   64 STREET,WEST END AVENUE,AMSTERDAM AVENUE,PS-113B,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> ,018 X 012,,,"581",parking,Street Cleaning,2018/03/19,
"POINT (-73.9608379916364 40.7974556683575)","12054309",S-01450072,S,"[ ""S"", ""South side"" ]",WEST  105 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,PS-12B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM <-> ,018 X 012,,,"65",parking,Street Cleaning,2020/06/24,
"POINT (-73.9598583981417 40.798805737577)","12054285",S-01450070,S,"[ ""S"", ""South side"" ]",WEST  107 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,PS-12B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM <-> ,018 X 012,,,"67",parking,Street Cleaning,2020/06/24,
"POINT (-73.9606744600565 40.7991545992875)","12054287",S-01450070,S,"[ ""S"", ""South side"" ]",WEST  107 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,PS-12B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM <-> ,018 X 012,,,"326",parking,Street Cleaning,2020/06/24,
"POINT (-73.9602808711919 40.7989870359536)","12054286",S-01450070,S,"[ ""S"", ""South side"" ]",WEST  107 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,PS-12B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM <-> ,018 X 012,,,"201",parking,Street Cleaning,2020/06/24,
"POINT (-73.9856340471084 40.7736947813652)","11087244",S-01345190,N,"[ ""N"", ""North side"" ]",WEST   64 STREET,WEST END AVENUE,AMSTERDAM AVENUE,PS-1G,NO STANDING ANYTIME <-> ,018 X 012,,,"767",parking,No Standing,2018/03/19,
"POINT (-73.9857856722389 40.7737579291466)","11087243",S-01345190,N,"[ ""N"", ""North side"" ]",WEST   64 STREET,WEST END AVENUE,AMSTERDAM AVENUE,PS-1GA,NO STANDING ANYTIME --> ,018 X 012,,East,"719",parking,No Standing,2018/03/19,
"POINT (-73.9867243089662 40.7741560281293)","11087239",S-01345190,N,"[ ""N"", ""North side"" ]",WEST   64 STREET,WEST END AVENUE,AMSTERDAM AVENUE,PS-113B,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> ,018 X 012,,,"421",parking,Street Cleaning,2018/03/19,
"POINT (-73.9857856722389 40.7737579291466)","11087242",S-01345190,N,"[ ""N"", ""North side"" ]",WEST   64 STREET,WEST END AVENUE,AMSTERDAM AVENUE,PS-113BA,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM --> ,018 X 012,,West,"719",parking,Street Cleaning,2018/03/19,
"POINT (-73.9859120262501 40.7738128394266)","11087241",S-01345190,N,"[ ""N"", ""North side"" ]",WEST   64 STREET,WEST END AVENUE,AMSTERDAM AVENUE,PS-113B,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> ,018 X 012,,,"679",parking,Street Cleaning,2018/03/19,
"POINT (-73.987168354749 40.7743729127285)","11087238",S-01345190,N,"[ ""N"", ""North side"" ]",WEST   64 STREET,WEST END AVENUE,AMSTERDAM AVENUE,PS-113B,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> ,018 X 012,,,"275",parking,Street Cleaning,2018/03/19,
"POINT (-73.9877908481856 40.7745723177355)","11087247",S-01345190,N,"[ ""N"", ""North side"" ]",WEST   64 STREET,WEST END AVENUE,AMSTERDAM AVENUE,PS-113B,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> ,018 X 012,,,"122",parking,Street Cleaning,2018/12/13,
"POINT (-73.9877748684883 40.7746282392893)","11087235",S-01345190,N,"[ ""N"", ""North side"" ]",WEST   64 STREET,WEST END AVENUE,AMSTERDAM AVENUE,PS-2GA,NO PARKING ANYTIME --> ,018 X 012,,West,"83",parking,No Parking (Non-ASP),2018/03/19,
"POINT (-73.9818755543269 40.7737738488779)","12057424",S-01450442,N,"[ ""N"", ""North side"" ]",WEST   66 STREET,COLUMBUS AVENUE,BROADWAY,PS-2G,NO PARKING ANYTIME <-> ,018 X 012,,,"83",parking,No Parking (Non-ASP),2020/06/25,
"POINT (-73.9787230121432 40.7757193289436)","10931298",P-01329941,N,"[ ""N"", ""North side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-113B,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> ,018 X 012,,,"287",parking,Street Cleaning,2015/01/06,
"POINT (-73.9820547238863 40.7787940010685)","11864306",S-01420928,E,"[ ""E"", ""East side"" ]",BROADWAY,WEST   73 STREET,WEST   72 STREET,PS-1G,NO STANDING ANYTIME <-> ,018 X 012,,,"205",parking,No Standing,2020/06/25,UNDER LEFT LANE MUST TURN LEFT
"POINT (-73.9820547238863 40.7787940010685)","11864305",S-01420928,E,"[ ""E"", ""East side"" ]",BROADWAY,WEST   73 STREET,WEST   72 STREET,PS-1G,NO STANDING ANYTIME <-> ,018 X 012,,,"140",parking,No Standing,2020/06/25,UNDER LEFT LANE MUST TURN LEFT
"POINT (-73.9779143612213 40.7753788293481)","10931300",P-01329941,N,"[ ""N"", ""North side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-113BA,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM --> ,018 X 012,,West,"543",parking,Street Cleaning,2015/01/06,
"POINT (-73.9783150759989 40.7755463344408)","10931299",P-01329941,N,"[ ""N"", ""North side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-113B,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> ,018 X 012,,,"416",parking,Street Cleaning,2015/01/06,
"POINT (-73.9773259600302 40.7750383676088)","10932136",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-68BA,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM --> ,018 X 012,,East,"745",parking,Street Cleaning,2017/10/17,
"POINT (-73.9770804487376 40.7750273400861)","10931303",P-01329941,N,"[ ""N"", ""North side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-113B,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> ,018 X 012,,,"807",parking,Street Cleaning,2015/01/06,
"POINT (-73.979188712538 40.7759142903427)","10931294",P-01329941,N,"[ ""N"", ""North side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-113B,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> ,018 X 012,,,"140",parking,Street Cleaning,2015/01/06,
"POINT (-73.979188712538 40.7759142903427)","10931295",P-01329941,N,"[ ""N"", ""North side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-7A,METERS ARE NOT IN EFFECT ABOVE TIMES (TO BE USED ONLY FOR CONFLICTING STREET CLEANING AND METERED PARKING REGULATIONS) ,018 X 006,,,"140",parking,Meters Not in Effect,2015/01/06,
"POINT (-73.9778457711156 40.7753486240686)","10931301",P-01329941,N,"[ ""N"", ""North side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-2GA,NO PARKING ANYTIME --> ,018 X 012,,West,"565",parking,No Parking (Non-ASP),2015/01/06,
"POINT (-73.9774017389464 40.7751618956882)","10931302",P-01329941,N,"[ ""N"", ""North side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-113B,NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> ,018 X 012,,,"706",parking,Street Cleaning,2015/01/06,
"POINT (-73.979188712538 40.7759142903427)","10931422",P-01329941,N,"[ ""N"", ""North side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-54CA,2 HOUR METERED PARKING 9AM-7PM EXCEPT SUNDAY --> ,018 X 018,,West,"140",parking,Metered Parking,2019/01/02,
"POINT (-73.9796152852117 40.7760518573908)","10932125",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-1GA,NO STANDING ANYTIME --> ,018 X 012,,West,"41",parking,No Standing,2017/10/17,ALIGN WITH THE CHANNELIZATION.
"POINT (-73.9779180027011 40.7752855089703)","10932132",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-68B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM <-> ,018 X 012,,,"558",parking,Street Cleaning,2017/10/17,
"POINT (-73.9793042642111 40.7758703953577)","10932126",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-68B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM <-> ,018 X 012,,,"119",parking,Street Cleaning,2017/10/17,
"POINT (-73.979188712538 40.7759142903427)","10931297",P-01329941,N,"[ ""N"", ""North side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-9A,ZONE#109450 PAY BY CELL LOCATOR,018 X 006,,,"140",parking,Metered Parking,2017/08/19,"109450"
"POINT (-73.9781048667091 40.7779726421328)","289246",P-354000,S,"[ ""S"", ""South side"" ]",WEST   73 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,PS-68B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM <-> ,018 X 012,,,"802",parking,Street Cleaning,2019/01/23,
"POINT (-73.9776328114618 40.7751646855114)","10932133",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-2GA,NO PARKING ANYTIME --> ,018 X 012,,East,"649",parking,No Parking (Non-ASP),2017/10/17,
"POINT (-73.9776328114618 40.7751646855114)","10932134",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-68BA,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM --> ,018 X 012,,West,"649",parking,Street Cleaning,2017/10/17,
"POINT (-73.9773259600302 40.7750383676088)","10932135",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-2GA,NO PARKING ANYTIME --> ,018 X 012,,West,"745",parking,No Parking (Non-ASP),2017/10/17,
"POINT (-73.9793042642111 40.7758703953577)","10932127",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-7A,METERS ARE NOT IN EFFECT ABOVE TIMES (TO BE USED ONLY FOR CONFLICTING STREET CLEANING AND METERED PARKING REGULATIONS) ,018 X 006,,,"119",parking,Meters Not in Effect,2017/10/17,
"POINT (-73.9793042642111 40.7758703953577)","10932156",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-54CA,2 HOUR METERED PARKING 9AM-7PM EXCEPT SUNDAY --> ,018 X 018,,West,"119",parking,Metered Parking,2019/01/02,
"POINT (-73.9793042642111 40.7758703953577)","10932129",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-9A,ZONE#110281 PAY BY CELL LOCATOR,018 X 006,,,"119",parking,Metered Parking,2017/10/17,"110281"
"POINT (-73.9787880230751 40.7756534672327)","10932130",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-68B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM <-> ,018 X 012,,,"282",parking,Street Cleaning,2017/10/17,
"POINT (-73.9783800871654 40.7754804729583)","10932131",P-01330015,S,"[ ""S"", ""South side"" ]",WEST   70 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,PS-68B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM <-> ,018 X 012,,,"412",parking,Street Cleaning,2017/10/17,
"POINT (-73.9760940253043 40.7771241189003)","289238",P-354000,S,"[ ""S"", ""South side"" ]",WEST   73 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,PS-68B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM <-> ,018 X 012,,,"165",parking,Street Cleaning,2018/11/17,
"POINT (-73.9757294078148 40.7769703374177)","289237",P-354000,S,"[ ""S"", ""South side"" ]",WEST   73 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,PS-68B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM <-> ,018 X 012,,,"49",parking,Street Cleaning,2018/11/17,
"POINT (-73.9764947460054 40.7772916302789)","289239",P-354000,S,"[ ""S"", ""South side"" ]",WEST   73 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,PS-68B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM <-> ,018 X 012,,,"292",parking,Street Cleaning,2018/03/08,
"POINT (-73.9778413239786 40.7778628022987)","289242",P-354000,S,"[ ""S"", ""South side"" ]",WEST   73 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,PS-68B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM <-> ,018 X 012,,,"719",parking,Street Cleaning,2019/02/12,
"POINT (-73.9768593670216 40.7774454093323)","289240",P-354000,S,"[ ""S"", ""South side"" ]",WEST   73 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,PS-68B,NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9AM-10:30AM <-> ,018 X 012,,,"407",parking,Street Cleaning,2018/03/08,
